DATA;TIPO_JOIA;TIPO_PEDRA;TIPO_MARCA;LOJA;PRECO
2022-02;COLAR;OUTRAS;INTERNACIONAL;B;14275
2022-02;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;5616
2022-02;COLAR;DIAMANTE;INTERNACIONAL;B;26460
2022-02;COLAR;OUTRAS;INTERNACIONAL;B;14691
2022-02;PULSEIRA;OUTRAS;NACIONAL;B;6779
2022-02;BRINCO;OUTRAS;NACIONAL;B;4942
2022-02;BRINCO;SEM PEDRA;NACIONAL;B;2267
2022-02;BRINCO;DIAMANTE;INTERNACIONAL;B;17160
2022-02;PULSEIRA;OUTRAS;NACIONAL;B;7032
2022-02;COLAR;DIAMANTE;INTERNACIONAL;B;28224
2022-02;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;6102
2022-02;ANEL;OUTRAS;INTERNACIONAL;B;7524
2022-02;PULSEIRA;OUTRAS;INTERNACIONAL;B;13662
2022-02;BRINCO;OUTRAS;NACIONAL;B;5308
2022-02;PULSEIRA;OUTRAS;INTERNACIONAL;B;13899
2022-02;BRINCO;OUTRAS;INTERNACIONAL;B;10124
2022-02;PULSEIRA;SEM PEDRA;NACIONAL;B;3427
2022-02;COLAR;DIAMANTE;INTERNACIONAL;B;30240
2022-02;COLAR;OUTRAS;INTERNACIONAL;B;16493
2022-02;COLAR;OUTRAS;INTERNACIONAL;B;16354
2022-02;BRINCO;OUTRAS;INTERNACIONAL;B;10038
2022-02;COLAR;OUTRAS;INTERNACIONAL;B;16077
2022-02;PULSEIRA;DIAMANTE;INTERNACIONAL;B;24840
2022-02;ANEL;SEM PEDRA;NACIONAL;B;1824
2022-02;BRINCO;OUTRAS;INTERNACIONAL;B;9695
2022-02;PULSEIRA;OUTRAS;INTERNACIONAL;B;13305
2022-02;BRINCO;OUTRAS;NACIONAL;B;5079
2022-02;PULSEIRA;OUTRAS;INTERNACIONAL;B;13068
2022-02;PULSEIRA;OUTRAS;INTERNACIONAL;B;12949
2022-02;PULSEIRA;OUTRAS;NACIONAL;B;6842
2022-02;BRINCO;OUTRAS;NACIONAL;C;4896
2022-02;BRINCO;OUTRAS;INTERNACIONAL;C;9094
2022-02;ANEL;OUTRAS;INTERNACIONAL;C;6930
2022-02;ANEL;DIAMANTE;INTERNACIONAL;C;12480
2022-02;ANEL;OUTRAS;NACIONAL;C;3625
2022-02;ANEL;OUTRAS;NACIONAL;C;3590
2022-02;BRINCO;OUTRAS;NACIONAL;C;4621
2022-02;ANEL;OUTRAS;INTERNACIONAL;C;6600
2022-02;ANEL;OUTRAS;NACIONAL;C;3484
2022-02;PULSEIRA;SEM PEDRA;INTERNACIONAL;C;5292
2022-02;BRINCO;DIAMANTE;NACIONAL;C;8070
2022-02;ANEL;OUTRAS;NACIONAL;C;3379
2022-02;PULSEIRA;OUTRAS;NACIONAL;C;6019
2022-02;BRINCO;OUTRAS;NACIONAL;C;4301
2022-02;ANEL;SEM PEDRA;INTERNACIONAL;C;2790
2022-02;BRINCO;OUTRAS;INTERNACIONAL;C;7893
2022-02;PULSEIRA;OUTRAS;INTERNACIONAL;C;10810
2022-02;ANEL;SEM PEDRA;NACIONAL;C;1440
2022-02;ANEL;OUTRAS;INTERNACIONAL;C;5874
2022-02;ANEL;SEM PEDRA;NACIONAL;C;1408
2022-02;PINGENTE;OUTRAS;NACIONAL;C;1224
2022-02;ANEL;SEM PEDRA;INTERNACIONAL;C;2580
2022-02;PINGENTE;SEM PEDRA;INTERNACIONAL;C;1020
2022-02;BRINCO;OUTRAS;NACIONAL;C;3843
2022-02;BRINCO;OUTRAS;NACIONAL;C;3798
2022-02;ANEL;SEM PEDRA;NACIONAL;C;1312
2022-02;BRINCO;DIAMANTE;NACIONAL;C;6739
2022-02;PINGENTE;SEM PEDRA;NACIONAL;C;512
2022-02;COLAR;OUTRAS;NACIONAL;C;5987
2022-02;BRINCO;OUTRAS;INTERNACIONAL;C;7035
2022-02;BRINCO;OUTRAS;NACIONAL;C;3798
2022-02;PINGENTE;OUTRAS;NACIONAL;C;1182
2022-02;PINGENTE;OUTRAS;NACIONAL;C;1196
2022-02;ANEL;OUTRAS;NACIONAL;C;3027
2022-02;BRINCO;SEM PEDRA;NACIONAL;C;1809
2022-02;PINGENTE;SEM PEDRA;INTERNACIONAL;C;1056
2022-02;COLAR;OUTRAS;INTERNACIONAL;C;12335
2022-02;BRINCO;OUTRAS;INTERNACIONAL;C;7722
2022-02;COLAR;OUTRAS;NACIONAL;C;6726
2022-02;PULSEIRA;OUTRAS;INTERNACIONAL;C;10929
2022-02;COLAR;OUTRAS;NACIONAL;C;6874
2022-02;BRINCO;SEM PEDRA;NACIONAL;C;1955
2022-02;COLAR;OUTRAS;NACIONAL;C;7022
2022-02;COLAR;OUTRAS;NACIONAL;C;7096
2022-02;COLAR;DIAMANTE;NACIONAL;C;13036
2022-02;BRINCO;OUTRAS;NACIONAL;C;4484
2022-02;BRINCO;OUTRAS;INTERNACIONAL;C;8494
2022-02;BRINCO;OUTRAS;NACIONAL;C;4576
2022-02;ANEL;OUTRAS;NACIONAL;C;3555
2022-02;BRINCO;OUTRAS;NACIONAL;C;4667
2022-02;PULSEIRA;OUTRAS;INTERNACIONAL;C;12236
2022-02;PINGENTE;SEM PEDRA;NACIONAL;C;665
2022-02;ANEL;OUTRAS;INTERNACIONAL;C;6930
2022-02;ANEL;OUTRAS;NACIONAL;C;3731
2022-02;PINGENTE;OUTRAS;NACIONAL;C;1506
2022-02;BRINCO;DIAMANTE;NACIONAL;C;8985
2022-02;ANEL;OUTRAS;NACIONAL;C;3836
2022-02;ANEL;OUTRAS;INTERNACIONAL;C;7260
2022-02;ANEL;OUTRAS;NACIONAL;C;3907
2022-02;ANEL;OUTRAS;NACIONAL;C;3942
2022-02;BRINCO;OUTRAS;NACIONAL;C;5170
2022-02;BRINCO;DIAMANTE;INTERNACIONAL;C;17784
2022-02;BRINCO;OUTRAS;NACIONAL;D;5262
2022-02;ANEL;SEM PEDRA;INTERNACIONAL;D;3480
2022-02;PINGENTE;OUTRAS;INTERNACIONAL;D;3088
2022-02;ANEL;SEM PEDRA;NACIONAL;D;1888
2022-02;COLAR;OUTRAS;INTERNACIONAL;D;16493
2022-02;ANEL;SEM PEDRA;NACIONAL;D;1920
2022-02;ANEL;OUTRAS;NACIONAL;D;4188
2022-02;PINGENTE;SEM PEDRA;NACIONAL;D;755
2022-02;BRINCO;SEM PEDRA;NACIONAL;D;2433
2022-02;PINGENTE;OUTRAS;NACIONAL;D;1633
2022-02;ANEL;SEM PEDRA;NACIONAL;D;1840
2022-02;PINGENTE;SEM PEDRA;NACIONAL;D;729
2022-02;ANEL;SEM PEDRA;NACIONAL;D;1808
2022-02;PINGENTE;SEM PEDRA;NACIONAL;D;716
2022-02;COLAR;SEM PEDRA;NACIONAL;D;3729
2022-02;PINGENTE;OUTRAS;NACIONAL;D;1548
2022-02;ANEL;DIAMANTE;NACIONAL;D;6976
2022-02;ANEL;SEM PEDRA;NACIONAL;D;1728
2022-02;PINGENTE;SEM PEDRA;NACIONAL;D;684
2022-02;ANEL;SEM PEDRA;NACIONAL;D;1696
2022-02;BRINCO;SEM PEDRA;INTERNACIONAL;D;4095
2022-02;ANEL;SEM PEDRA;INTERNACIONAL;D;3120
2022-02;PINGENTE;SEM PEDRA;NACIONAL;D;659
2022-02;ANEL;SEM PEDRA;INTERNACIONAL;D;3060
2022-02;PINGENTE;SEM PEDRA;NACIONAL;D;646
2022-02;BRINCO;SEM PEDRA;NACIONAL;D;2080
2022-02;PINGENTE;SEM PEDRA;NACIONAL;D;633
2022-02;ANEL;SEM PEDRA;NACIONAL;D;1568
2022-02;BRINCO;DIAMANTE;NACIONAL;D;8070
2022-02;PINGENTE;DIAMANTE;INTERNACIONAL;D;4608
2022-02;ANEL;SEM PEDRA;NACIONAL;D;1520
2022-02;PINGENTE;OUTRAS;NACIONAL;D;1323
2022-02;PINGENTE;SEM PEDRA;NACIONAL;D;595
2022-02;ANEL;DIAMANTE;NACIONAL;D;5888
2022-02;PINGENTE;DIAMANTE;NACIONAL;D;2329
2022-02;ANEL;SEM PEDRA;NACIONAL;D;1440
2022-02;ANEL;SEM PEDRA;INTERNACIONAL;D;2670
2022-02;PULSEIRA;SEM PEDRA;NACIONAL;D;2534
2022-02;COLAR;SEM PEDRA;NACIONAL;D;2923
2022-02;PINGENTE;SEM PEDRA;INTERNACIONAL;D;1032
2022-02;PINGENTE;SEM PEDRA;INTERNACIONAL;D;1020
2022-03;ANEL;OUTRAS;INTERNACIONAL;A;5544
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;A;9860
2022-03;PULSEIRA;DIAMANTE;NACIONAL;A;9446
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;20412
2022-03;COLAR;OUTRAS;INTERNACIONAL;A;11088
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;17496
2022-03;PINGENTE;DIAMANTE;INTERNACIONAL;A;3936
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;17928
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;21168
2022-03;ANEL;SEM PEDRA;NACIONAL;A;1360
2022-03;PINGENTE;DIAMANTE;INTERNACIONAL;A;4128
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;21924
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;22176
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;22428
2022-03;COLAR;SEM PEDRA;INTERNACIONAL;A;5670
2022-03;COLAR;SEM PEDRA;INTERNACIONAL;A;5733
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;11040
2022-03;COLAR;DIAMANTE;NACIONAL;A;12499
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;23688
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;11400
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;20736
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;20952
2022-03;ANEL;OUTRAS;INTERNACIONAL;A;6468
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;24948
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;21600
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;12120
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;12240
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;12360
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;12480
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;A;12474
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;12720
2022-03;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;5778
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;27216
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;27468
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;27720
2022-03;PINGENTE;DIAMANTE;INTERNACIONAL;A;5328
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;24192
2022-03;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;6102
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;28728
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;24840
2022-03;ANEL;DIAMANTE;NACIONAL;A;7424
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;25272
2022-03;ANEL;SEM PEDRA;INTERNACIONAL;A;3540
2022-03;ANEL;SEM PEDRA;NACIONAL;A;1904
2022-03;PINGENTE;DIAMANTE;INTERNACIONAL;A;5760
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;29988
2022-03;PULSEIRA;DIAMANTE;NACIONAL;A;13593
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;14040
2022-03;COLAR;SEM PEDRA;NACIONAL;A;3897
2022-03;PINGENTE;DIAMANTE;INTERNACIONAL;A;5520
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;24624
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;13560
2022-03;PULSEIRA;DIAMANTE;NACIONAL;A;12902
2022-03;PINGENTE;DIAMANTE;INTERNACIONAL;A;5328
2022-03;PINGENTE;DIAMANTE;INTERNACIONAL;A;5280
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;A;12949
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;12960
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;26964
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;26712
2022-03;COLAR;DIAMANTE;NACIONAL;A;14112
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;22464
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;A;12236
2022-03;PINGENTE;DIAMANTE;INTERNACIONAL;A;4896
2022-03;COLAR;OUTRAS;INTERNACIONAL;A;13998
2022-03;PULSEIRA;DIAMANTE;NACIONAL;A;11520
2022-03;BRINCO;OUTRAS;INTERNACIONAL;A;8494
2022-03;ANEL;DIAMANTE;NACIONAL;A;6272
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;A;11523
2022-03;BRINCO;OUTRAS;INTERNACIONAL;A;8236
2022-03;BRINCO;DIAMANTE;INTERNACIONAL;A;14820
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;23688
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;20088
2022-03;COLAR;DIAMANTE;NACIONAL;A;12364
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;22932
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;10800
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;22428
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19008
2022-03;PULSEIRA;DIAMANTE;NACIONAL;A;10022
2022-03;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;4644
2022-03;COLAR;OUTRAS;INTERNACIONAL;A;11781
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;21168
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;A;9860
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;20664
2022-03;BRINCO;DIAMANTE;INTERNACIONAL;A;12636
2022-03;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;4320
2022-03;COLAR;DIAMANTE;NACIONAL;A;10886
2022-03;BRINCO;DIAMANTE;INTERNACIONAL;A;12792
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;9960
2022-03;BRINCO;DIAMANTE;INTERNACIONAL;A;13104
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;18360
2022-03;COLAR;SEM PEDRA;NACIONAL;A;2889
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;21924
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19008
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;10680
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;10800
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;A;10810
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;19872
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;20088
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;20304
2022-03;BRINCO;DIAMANTE;INTERNACIONAL;A;14820
2022-03;COLAR;SEM PEDRA;NACIONAL;A;3225
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;20952
2022-03;COLAR;OUTRAS;INTERNACIONAL;A;13582
2022-03;COLAR;OUTRAS;INTERNACIONAL;A;13721
2022-03;COLAR;OUTRAS;INTERNACIONAL;A;13860
2022-03;COLAR;DIAMANTE;NACIONAL;A;13574
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;22032
2022-03;PULSEIRA;DIAMANTE;NACIONAL;A;11865
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;A;22464
2022-03;PULSEIRA;OUTRAS;NACIONAL;A;6652
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;12720
2022-03;COLAR;OUTRAS;INTERNACIONAL;A;14830
2022-03;COLAR;DIAMANTE;INTERNACIONAL;A;27216
2022-03;PULSEIRA;SEM PEDRA;INTERNACIONAL;A;5886
2022-03;ANEL;SEM PEDRA;INTERNACIONAL;A;3300
2022-03;ANEL;DIAMANTE;INTERNACIONAL;A;13320
2022-03;COLAR;OUTRAS;NACIONAL;A;8279
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;13424
2022-03;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;6156
2022-03;COLAR;OUTRAS;INTERNACIONAL;B;15939
2022-03;COLAR;OUTRAS;NACIONAL;B;8574
2022-03;BRINCO;OUTRAS;INTERNACIONAL;B;10038
2022-03;BRINCO;OUTRAS;NACIONAL;B;5399
2022-03;COLAR;DIAMANTE;NACIONAL;B;15993
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;14256
2022-03;COLAR;OUTRAS;INTERNACIONAL;B;16493
2022-03;ANEL;OUTRAS;INTERNACIONAL;B;7788
2022-03;ANEL;OUTRAS;INTERNACIONAL;B;7722
2022-03;COLAR;OUTRAS;INTERNACIONAL;B;16077
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;13662
2022-03;PULSEIRA;OUTRAS;NACIONAL;B;7223
2022-03;BRINCO;OUTRAS;INTERNACIONAL;B;9695
2022-03;ANEL;OUTRAS;NACIONAL;B;3942
2022-03;COLAR;DIAMANTE;INTERNACIONAL;B;27972
2022-03;PULSEIRA;OUTRAS;NACIONAL;B;6969
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;12949
2022-03;COLAR;OUTRAS;INTERNACIONAL;B;14968
2022-03;PULSEIRA;SEM PEDRA;NACIONAL;B;3081
2022-03;BRINCO;OUTRAS;INTERNACIONAL;B;9094
2022-03;BRINCO;DIAMANTE;INTERNACIONAL;B;16380
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;12355
2022-03;PINGENTE;DIAMANTE;INTERNACIONAL;B;4944
2022-03;COLAR;OUTRAS;INTERNACIONAL;B;14137
2022-03;BRINCO;OUTRAS;INTERNACIONAL;B;8665
2022-03;PULSEIRA;OUTRAS;NACIONAL;B;6336
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;11761
2022-03;PULSEIRA;OUTRAS;NACIONAL;B;6209
2022-03;PINGENTE;DIAMANTE;NACIONAL;B;2483
2022-03;COLAR;OUTRAS;INTERNACIONAL;B;13305
2022-03;COLAR;OUTRAS;INTERNACIONAL;B;13167
2022-03;ANEL;OUTRAS;INTERNACIONAL;B;6204
2022-03;BRINCO;OUTRAS;INTERNACIONAL;B;7979
2022-03;PINGENTE;OUTRAS;INTERNACIONAL;B;2428
2022-03;COLAR;OUTRAS;INTERNACIONAL;B;12612
2022-03;COLAR;SEM PEDRA;INTERNACIONAL;B;5670
2022-03;BRINCO;OUTRAS;INTERNACIONAL;B;7636
2022-03;ANEL;OUTRAS;NACIONAL;B;3097
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;10335
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;10216
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;10098
2022-03;BRINCO;OUTRAS;INTERNACIONAL;B;7207
2022-03;COLAR;OUTRAS;INTERNACIONAL;B;11503
2022-03;COLAR;DIAMANTE;NACIONAL;B;11020
2022-03;BRINCO;OUTRAS;INTERNACIONAL;B;6949
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;9504
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;9622
2022-03;BRINCO;DIAMANTE;INTERNACIONAL;B;12792
2022-03;BRINCO;OUTRAS;NACIONAL;B;3798
2022-03;COLAR;OUTRAS;NACIONAL;B;6209
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;B;18360
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;10216
2022-03;COLAR;SEM PEDRA;INTERNACIONAL;B;5481
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;10454
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;10573
2022-03;COLAR;OUTRAS;INTERNACIONAL;B;12474
2022-03;BRINCO;DIAMANTE;INTERNACIONAL;B;14196
2022-03;BRINCO;OUTRAS;INTERNACIONAL;B;7893
2022-03;BRINCO;OUTRAS;NACIONAL;B;4255
2022-03;BRINCO;SEM PEDRA;INTERNACIONAL;B;3666
2022-03;PULSEIRA;DIAMANTE;INTERNACIONAL;B;20520
2022-03;COLAR;OUTRAS;INTERNACIONAL;B;13305
2022-03;PULSEIRA;SEM PEDRA;INTERNACIONAL;B;5238
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;11642
2022-03;COLAR;OUTRAS;NACIONAL;B;7318
2022-03;PULSEIRA;OUTRAS;NACIONAL;B;6336
2022-03;COLAR;SEM PEDRA;INTERNACIONAL;B;6363
2022-03;BRINCO;OUTRAS;NACIONAL;B;4667
2022-03;COLAR;OUTRAS;NACIONAL;B;7613
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;12355
2022-03;BRINCO;OUTRAS;NACIONAL;B;4804
2022-03;ANEL;DIAMANTE;INTERNACIONAL;B;12720
2022-03;ANEL;OUTRAS;INTERNACIONAL;B;7062
2022-03;PULSEIRA;OUTRAS;NACIONAL;B;6842
2022-03;PULSEIRA;OUTRAS;NACIONAL;B;6906
2022-03;ANEL;OUTRAS;INTERNACIONAL;B;7260
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;13186
2022-03;BRINCO;OUTRAS;INTERNACIONAL;B;9609
2022-03;BRINCO;OUTRAS;INTERNACIONAL;B;9695
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;B;13543
2022-03;BRINCO;OUTRAS;INTERNACIONAL;B;9867
2022-03;COLAR;OUTRAS;NACIONAL;B;8574
2022-03;BRINCO;OUTRAS;INTERNACIONAL;B;10038
2022-03;PINGENTE;OUTRAS;INTERNACIONAL;B;3115
2022-03;BRINCO;OUTRAS;NACIONAL;B;5445
2022-03;COLAR;OUTRAS;INTERNACIONAL;B;16632
2022-03;ANEL;DIAMANTE;NACIONAL;B;7616
2022-03;PINGENTE;OUTRAS;INTERNACIONAL;B;3115
2022-03;COLAR;OUTRAS;NACIONAL;B;8648
2022-03;COLAR;OUTRAS;NACIONAL;B;8574
2022-03;ANEL;DIAMANTE;NACIONAL;B;7360
2022-03;ANEL;OUTRAS;INTERNACIONAL;C;7524
2022-03;BRINCO;OUTRAS;NACIONAL;C;5170
2022-03;PINGENTE;OUTRAS;NACIONAL;C;1576
2022-03;BRINCO;SEM PEDRA;NACIONAL;C;2308
2022-03;BRINCO;OUTRAS;NACIONAL;C;5033
2022-03;BRINCO;OUTRAS;NACIONAL;C;4987
2022-03;ANEL;OUTRAS;NACIONAL;C;3801
2022-03;COLAR;OUTRAS;INTERNACIONAL;C;14830
2022-03;BRINCO;OUTRAS;INTERNACIONAL;C;9094
2022-03;PINGENTE;OUTRAS;NACIONAL;C;1478
2022-03;BRINCO;SEM PEDRA;NACIONAL;C;2163
2022-03;ANEL;OUTRAS;NACIONAL;C;3625
2022-03;ANEL;OUTRAS;NACIONAL;C;3590
2022-03;COLAR;SEM PEDRA;NACIONAL;C;3393
2022-03;PULSEIRA;SEM PEDRA;NACIONAL;C;2880
2022-03;COLAR;OUTRAS;NACIONAL;C;7318
2022-03;BRINCO;OUTRAS;NACIONAL;C;4484
2022-03;ANEL;OUTRAS;INTERNACIONAL;C;6402
2022-03;BRINCO;OUTRAS;INTERNACIONAL;C;8236
2022-03;ANEL;OUTRAS;NACIONAL;C;3344
2022-03;BRINCO;SEM PEDRA;NACIONAL;C;1955
2022-03;COLAR;DIAMANTE;NACIONAL;C;12499
2022-03;BRINCO;SEM PEDRA;NACIONAL;C;1913
2022-03;BRINCO;OUTRAS;INTERNACIONAL;C;7807
2022-03;BRINCO;OUTRAS;NACIONAL;C;4118
2022-03;COLAR;OUTRAS;NACIONAL;C;6578
2022-03;ANEL;OUTRAS;NACIONAL;C;3097
2022-03;PULSEIRA;OUTRAS;INTERNACIONAL;C;10335
2022-03;PINGENTE;OUTRAS;NACIONAL;C;1210
2022-03;BRINCO;OUTRAS;NACIONAL;C;3889
2022-03;BRINCO;OUTRAS;NACIONAL;C;3843
2022-03;ANEL;OUTRAS;NACIONAL;C;2921
2022-03;PINGENTE;OUTRAS;NACIONAL;C;1154
2022-03;ANEL;OUTRAS;NACIONAL;C;2851
2022-03;ANEL;SEM PEDRA;NACIONAL;C;1280
2022-03;ANEL;OUTRAS;NACIONAL;C;2851
2022-03;COLAR;DIAMANTE;INTERNACIONAL;C;20664
2022-03;BRINCO;OUTRAS;NACIONAL;C;3798
2022-03;BRINCO;SEM PEDRA;NACIONAL;C;1747
2022-03;PINGENTE;OUTRAS;NACIONAL;C;1196
2022-03;ANEL;OUTRAS;NACIONAL;C;3027
2022-03;ANEL;OUTRAS;NACIONAL;C;3062
2022-03;ANEL;OUTRAS;NACIONAL;C;3097
2022-03;PINGENTE;OUTRAS;INTERNACIONAL;C;2349
2022-03;BRINCO;OUTRAS;INTERNACIONAL;C;7722
2022-03;ANEL;OUTRAS;NACIONAL;C;3203
2022-03;COLAR;OUTRAS;NACIONAL;C;6800
2022-03;ANEL;OUTRAS;NACIONAL;C;3273
2022-03;PULSEIRA;OUTRAS;NACIONAL;C;5955
2022-03;ANEL;DIAMANTE;NACIONAL;C;6080
2022-03;ANEL;OUTRAS;NACIONAL;C;3379
2022-03;PINGENTE;OUTRAS;NACIONAL;C;1365
2022-03;BRINCO;SEM PEDRA;NACIONAL;C;2038
2022-03;BRINCO;OUTRAS;NACIONAL;C;4530
2022-03;PINGENTE;OUTRAS;NACIONAL;C;1408
2022-03;BRINCO;OUTRAS;NACIONAL;C;4621
2022-03;COLAR;SEM PEDRA;NACIONAL;C;3427
2022-03;BRINCO;DIAMANTE;INTERNACIONAL;C;16068
2022-03;PINGENTE;OUTRAS;NACIONAL;C;1464
2022-03;PINGENTE;SEM PEDRA;INTERNACIONAL;C;1260
2022-03;ANEL;OUTRAS;NACIONAL;C;3731
2022-03;PINGENTE;OUTRAS;NACIONAL;C;1506
2022-03;BRINCO;OUTRAS;NACIONAL;C;4942
2022-03;PINGENTE;OUTRAS;NACIONAL;C;1534
2022-03;ANEL;DIAMANTE;INTERNACIONAL;C;13200
2022-03;COLAR;OUTRAS;NACIONAL;C;8205
2022-03;BRINCO;OUTRAS;INTERNACIONAL;C;9609
2022-03;COLAR;OUTRAS;INTERNACIONAL;C;15661
2022-03;BRINCO;OUTRAS;NACIONAL;C;5216
2022-03;ANEL;OUTRAS;NACIONAL;C;4048
2022-03;PINGENTE;OUTRAS;NACIONAL;D;1633
2022-03;PINGENTE;SEM PEDRA;NACIONAL;D;748
2022-03;PINGENTE;OUTRAS;NACIONAL;D;1661
2022-03;BRINCO;SEM PEDRA;NACIONAL;D;2475
2022-03;PINGENTE;SEM PEDRA;NACIONAL;D;768
2022-03;ANEL;OUTRAS;NACIONAL;D;4188
2022-03;ANEL;OUTRAS;NACIONAL;D;4153
2022-03;PINGENTE;SEM PEDRA;INTERNACIONAL;D;1404
2022-03;ANEL;SEM PEDRA;NACIONAL;D;1856
2022-03;PINGENTE;DIAMANTE;NACIONAL;D;2944
2022-03;PINGENTE;DIAMANTE;NACIONAL;D;2918
2022-03;PINGENTE;OUTRAS;NACIONAL;D;1591
2022-03;ANEL;SEM PEDRA;NACIONAL;D;1792
2022-03;COLAR;SEM PEDRA;NACIONAL;D;3729
2022-03;ANEL;SEM PEDRA;INTERNACIONAL;D;3300
2022-03;PINGENTE;SEM PEDRA;INTERNACIONAL;D;1308
2022-03;BRINCO;SEM PEDRA;NACIONAL;D;2246
