DATA;TIPO_JOIA;TIPO_PEDRA;MARCA;LOCALIZACAO_LOJA;PRECO
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;12889
2022-02;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;5796
2022-02;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;14196
2022-02;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;5940
2022-02;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;13884
2022-02;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;3097
2022-02;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;13572
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;10216
2022-02;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;10200
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;18144
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;17928
2022-02;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;20664
2022-02;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;9720
2022-02;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;9600
2022-02;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;20412
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;17712
2022-02;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;20916
2022-02;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;9676
2022-02;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;11424
2022-02;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;21672
2022-02;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;10022
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;19008
2022-02;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;22428
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;19440
2022-02;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING A;7571
2022-02;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;4416
2022-02;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23436
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;20304
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;20520
2022-02;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24192
2022-02;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;1365
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;6209
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;4530
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;21600
2022-02;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;2666
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;12117
2022-02;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;5562
2022-02;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;13977
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;22680
2022-02;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;12720
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23112
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23328
2022-02;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING A;3836
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23760
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;13186
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24192
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;13424
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24624
2022-02;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;13248
2022-02;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;29232
2022-02;COLAR;SEM PEDRA;MARCA NACIONAL;SHOPPING A;3931
2022-02;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;5664
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;25704
2022-02;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;6480
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;14137
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;25488
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;16216
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;25056
2022-02;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;15456
2022-02;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;13132
2022-02;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;2983
2022-02;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;5376
2022-02;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;12787
2022-02;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING B;12672
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9352
2022-02;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;3801
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;14830
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12592
2022-02;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;4095
2022-02;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;16224
2022-02;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;2142
2022-02;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;5508
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;8665
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11880
2022-02;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;15444
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11642
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11523
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11404
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;20520
2022-02;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;5076
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12889
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12751
2022-02;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;1892
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7722
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12335
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;19008
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7464
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;3935
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;5385
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;3843
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7121
2022-02;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;5412
2022-02;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;1140
2022-02;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING B;2304
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;6949
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;5195
2022-02;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;2191
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11642
2022-02;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;5355
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;18576
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12058
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7550
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12335
2022-02;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING B;10368
2022-02;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;6006
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;10929
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12889
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11167
2022-02;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING B;7904
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;11404
2022-02;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING B;8070
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;6209
2022-02;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;3861
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;13860
2022-02;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;2100
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;8751
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;14275
2022-02;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;5616
2022-02;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;26460
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;14691
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;6779
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;4942
2022-02;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING B;2267
2022-02;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;17160
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;7032
2022-02;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;28224
2022-02;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING B;6102
2022-02;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;7524
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;13662
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;5308
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;13899
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;10124
2022-02;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING B;3427
2022-02;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;30240
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;16493
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;16354
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;10038
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;16077
2022-02;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING B;24840
2022-02;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING B;1824
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;9695
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;13305
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;5079
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;13068
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING B;12949
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING B;6842
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4896
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;9094
2022-02;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6930
2022-02;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING C;12480
2022-02;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3625
2022-02;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3590
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4621
2022-02;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6600
2022-02;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3484
2022-02;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;5292
2022-02;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING C;8070
2022-02;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3379
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;6019
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4301
2022-02;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;2790
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;7893
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;10810
2022-02;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING C;1440
2022-02;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;5874
2022-02;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING C;1408
2022-02;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1224
2022-02;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;2580
2022-02;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;1020
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3843
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3798
2022-02;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING C;1312
2022-02;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING C;6739
2022-02;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING C;512
2022-02;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5987
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;7035
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3798
2022-02;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1182
2022-02;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1196
2022-02;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3027
2022-02;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;1809
2022-02;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING C;1056
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;12335
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;7722
2022-02;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;6726
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;10929
2022-02;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;6874
2022-02;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING C;1955
2022-02;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;7022
2022-02;COLAR;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;7096
2022-02;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING C;13036
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4484
2022-02;BRINCO;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;8494
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4576
2022-02;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3555
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;4667
2022-02;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;12236
2022-02;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING C;665
2022-02;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;6930
2022-02;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3731
2022-02;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;1506
2022-02;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING C;8985
2022-02;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3836
2022-02;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING C;7260
2022-02;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3907
2022-02;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;3942
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING C;5170
2022-02;BRINCO;DIAMANTE;MARCA INTERNACIONAL;SHOPPING C;17784
2022-02;BRINCO;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;5262
2022-02;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;3480
2022-02;PINGENTE;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING D;3088
2022-02;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1888
2022-02;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING D;16493
2022-02;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1920
2022-02;ANEL;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;4188
2022-02;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;755
2022-02;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2433
2022-02;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1633
2022-02;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1840
2022-02;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;729
2022-02;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1808
2022-02;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;716
2022-02;COLAR;SEM PEDRA;MARCA NACIONAL;SHOPPING D;3729
2022-02;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1548
2022-02;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING D;6976
2022-02;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1728
2022-02;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;684
2022-02;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1696
2022-02;BRINCO;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;4095
2022-02;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;3120
2022-02;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;659
2022-02;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;3060
2022-02;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;646
2022-02;BRINCO;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2080
2022-02;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;633
2022-02;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1568
2022-02;BRINCO;DIAMANTE;MARCA NACIONAL;SHOPPING D;8070
2022-02;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING D;4608
2022-02;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1520
2022-02;PINGENTE;OUTRAS PEDRAS;MARCA NACIONAL;SHOPPING D;1323
2022-02;PINGENTE;SEM PEDRA;MARCA NACIONAL;SHOPPING D;595
2022-02;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING D;5888
2022-02;PINGENTE;DIAMANTE;MARCA NACIONAL;SHOPPING D;2329
2022-02;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING D;1440
2022-02;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;2670
2022-02;PULSEIRA;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2534
2022-02;COLAR;SEM PEDRA;MARCA NACIONAL;SHOPPING D;2923
2022-02;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;1032
2022-02;PINGENTE;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING D;1020
2022-03;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;5544
2022-03;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;9860
2022-03;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;9446
2022-03;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;20412
2022-03;COLAR;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;11088
2022-03;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;17496
2022-03;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;3936
2022-03;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;17928
2022-03;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;21168
2022-03;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING A;1360
2022-03;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;4128
2022-03;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;21924
2022-03;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;22176
2022-03;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;22428
2022-03;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;5670
2022-03;COLAR;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;5733
2022-03;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;11040
2022-03;COLAR;DIAMANTE;MARCA NACIONAL;SHOPPING A;12499
2022-03;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;23688
2022-03;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;11400
2022-03;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;20736
2022-03;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;20952
2022-03;ANEL;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;6468
2022-03;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24948
2022-03;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;21600
2022-03;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;12120
2022-03;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;12240
2022-03;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;12360
2022-03;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;12480
2022-03;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;12474
2022-03;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;12720
2022-03;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;5778
2022-03;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;27216
2022-03;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;27468
2022-03;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;27720
2022-03;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;5328
2022-03;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24192
2022-03;PULSEIRA;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;6102
2022-03;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;28728
2022-03;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24840
2022-03;ANEL;DIAMANTE;MARCA NACIONAL;SHOPPING A;7424
2022-03;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;25272
2022-03;ANEL;SEM PEDRA;MARCA INTERNACIONAL;SHOPPING A;3540
2022-03;ANEL;SEM PEDRA;MARCA NACIONAL;SHOPPING A;1904
2022-03;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;5760
2022-03;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;29988
2022-03;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;13593
2022-03;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;14040
2022-03;COLAR;SEM PEDRA;MARCA NACIONAL;SHOPPING A;3897
2022-03;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;5520
2022-03;PULSEIRA;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;24624
2022-03;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;13560
2022-03;PULSEIRA;DIAMANTE;MARCA NACIONAL;SHOPPING A;12902
2022-03;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;5328
2022-03;PINGENTE;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;5280
2022-03;PULSEIRA;OUTRAS PEDRAS;MARCA INTERNACIONAL;SHOPPING A;12949
2022-03;ANEL;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;12960
2022-03;COLAR;DIAMANTE;MARCA INTERNACIONAL;SHOPPING A;26964
